"gene","pval","effect","fdr"
"ACCS","0.0148692619798915","-0.231218648465667",0.019750180410875
"ACD","4.11016827753703e-06","-0.32041087373283",7.78947644519568e-06
"ACE","0.000570658401424159","0.492338255149909",0.000879233343116847
"ACE2","1.32135319882976e-05","3.67000503873299",2.3862340667283e-05
"ACIN1","1.96734597842804e-08","0.401016978902418",4.62631501800751e-08
"ACMSD","0.0002616252532183","3.13653800539346",0.000417997992534443
"ACO1","7.6871946013244e-18","3.08832707710945",4.57102766486719e-17
"ACO2","7.38191102380439e-16","5.878357627524",3.52222611707238e-15
"ACOT1","2.09765329119105e-09","0.408171150228401",5.33510012341389e-09
"ACOT11","8.58893310349907e-37","1.21993069314895",2.28720967212909e-34
"ACOT13","4.93886922988376e-17","0.840343325194337",2.66937347899313e-16
"ACOT2","1.05996676660363e-23","1.90209045678918",1.47929922823592e-22
"ACOT4","2.31094296838666e-05","0.2429459291986",4.08132659392611e-05
"ACOT8","5.41878747494702e-09","0.57189580114939",1.33478282476632e-08
"ACOX2","3.58329988459715e-29","4.40703153404384",1.60482971649708e-27
"ACOX3","3.60529053703065e-07","0.183279336095842",7.56128728424074e-07
"ACP2","0.115918074487972","0.152590536523411",0.137939708687197
"ACP5","0.0916106741613907","1.55664834844726",0.110617643690218
"ACP6","0.000157502422094719","0.0947689910153874",0.000256550068589728
"ACPP","2.58698460530882e-29","2.01525147996195",1.19110090262186e-27
"ACSF2","3.9822484981018e-33","17.391640449904",4.51001085652839e-31
"ACSF3","0.261133526578518","0.0436663124336523",0.294522508857388
"ACSL3","3.64068723004959e-16","0.820687912054933",1.79988415843846e-15
"ACSL4","9.61233325741952e-22","2.12287490924885",9.80438090945699e-21
"ACSL5","2.3057146457582e-15","-1.07110238779343",1.03264574566616e-14
"ACSM2A","9.64303366460391e-13","11.6591462721961",3.3117047994891e-12
"ACSM2B","2.65880112234781e-12","13.6106463855625",8.79099579144059e-12
"ACSM3","4.37561561957872e-21","2.35605202084651",4.05959893594248e-20
"ACSM4","6.04684118292481e-06","-0.0977146754380782",1.12711929957166e-05
"ACSM5","1.02756335850099e-05","-1.24071600310043",1.87492255024264e-05
"ACSS1","1.57421285399481e-14","1.10504960085672",6.49234177455813e-14
"ACSS2","1.88376666954872e-25","4.38039035241671",3.66089802663975e-24
